round,num_alive,cum_energy_j,best_acc,mean_acc
111,10,98.42715688959983,0.38112876372881793,0.38112876372881793
112,10,99.30597079039983,0.38112876372881793,0.38112876372881793
113,10,100.18478469119982,0.38112876372881793,0.38112876372881793
114,10,101.06359859199982,0.38112876372881793,0.38112876372881793
115,10,101.94241249279982,0.38112876372881793,0.38112876372881793
116,10,102.82122639359982,0.38112876372881793,0.38112876372881793
117,10,103.70004029439981,0.38112876372881793,0.38112876372881793
118,10,104.57885419519981,0.38112876372881793,0.38112876372881793
119,10,105.45766809599981,0.38112876372881793,0.38112876372881793
120,10,106.3364819967998,0.38112876372881793,0.33802253397519455
121,10,107.2152958975998,0.38112876372881793,0.33802253397519455
122,10,108.0941097983998,0.38112876372881793,0.33802253397519455
123,10,108.9729236991998,0.38112876372881793,0.33802253397519455
124,10,109.8517375999998,0.38112876372881793,0.33802253397519455
125,10,110.73055150079979,0.38112876372881793,0.33802253397519455
126,10,111.60936540159979,0.38112876372881793,0.33802253397519455
127,10,112.48817930239979,0.38112876372881793,0.33802253397519455
128,10,113.36699320319978,0.38112876372881793,0.33802253397519455
129,10,114.24580710399978,0.38112876372881793,0.33802253397519455
130,10,115.12462100479978,0.41574280809984127,0.41574280809984127
131,10,116.00343490559978,0.41574280809984127,0.41574280809984127
132,10,116.88224880639977,0.41574280809984127,0.41574280809984127
133,10,117.76106270719977,0.41574280809984127,0.41574280809984127
134,10,118.63987660799977,0.41574280809984127,0.41574280809984127
135,10,119.51869050879976,0.41574280809984127,0.41574280809984127
136,10,120.39750440959976,0.41574280809984127,0.41574280809984127
137,10,121.27631831039976,0.41574280809984127,0.41574280809984127
138,10,122.15513221119976,0.41574280809984127,0.41574280809984127
139,10,123.03394611199975,0.41574280809984127,0.41574280809984127
140,10,123.91276001279975,0.4375927622833396,0.4375927622833396
141,10,124.79157391359975,0.4375927622833396,0.4375927622833396
142,10,125.67038781439975,0.4375927622833396,0.4375927622833396
143,10,126.54920171519974,0.4375927622833396,0.4375927622833396
144,10,127.42801561599974,0.4375927622833396,0.4375927622833396
145,10,128.30682951679975,0.4375927622833396,0.4375927622833396
146,10,129.18564341759975,0.4375927622833396,0.4375927622833396
147,10,130.06445731839975,0.4375927622833396,0.4375927622833396
148,10,130.94327121919974,0.4375927622833396,0.4375927622833396
149,10,131.82208511999974,0.47250364596104955,0.47250364596104955
# summary: median_lifetime=151.0, round_of_5th_death=None, round_of_10th_death=None, round_of_15th_death=None, survival_auc=1500, participation_frac=1.0, cum_energy_j=131.82208511999974, best_acc=0.47250364596104955, final_acc=0.47250364596104955
