round,num_alive,cum_energy_j,best_acc,mean_acc
92,10,81.72969277439988,0.2736987468218835,0.2736987468218835
93,10,82.60850667519988,0.2736987468218835,0.2736987468218835
94,10,83.48732057599987,0.2736987468218835,0.2736987468218835
95,10,84.36613447679987,0.2736987468218835,0.2736987468218835
96,10,85.24494837759987,0.2736987468218835,0.2736987468218835
97,10,86.12376227839987,0.2736987468218835,0.2736987468218835
98,10,87.00257617919986,0.2736987468218835,0.2736987468218835
99,10,87.88139007999986,0.2736987468218835,0.2736987468218835
100,10,88.76020398079986,0.28559813120297356,0.28559813120297356
101,10,89.63901788159986,0.28559813120297356,0.28559813120297356
102,10,90.51783178239985,0.28559813120297356,0.28559813120297356
103,10,91.39664568319985,0.28559813120297356,0.28559813120297356
104,10,92.27545958399985,0.28559813120297356,0.28559813120297356
105,10,93.15427348479984,0.28559813120297356,0.28559813120297356
106,10,94.03308738559984,0.28559813120297356,0.28559813120297356
107,10,94.91190128639984,0.28559813120297356,0.28559813120297356
108,10,95.79071518719984,0.28559813120297356,0.28559813120297356
109,10,96.66952908799983,0.28559813120297356,0.28559813120297356
110,10,97.54834298879983,0.28559813120297356,0.23416749480531213
111,10,98.42715688959983,0.28559813120297356,0.23416749480531213
112,10,99.30597079039983,0.28559813120297356,0.23416749480531213
113,10,100.18478469119982,0.28559813120297356,0.23416749480531213
114,10,101.06359859199982,0.28559813120297356,0.23416749480531213
115,10,101.94241249279982,0.28559813120297356,0.23416749480531213
116,10,102.82122639359982,0.28559813120297356,0.23416749480531213
117,10,103.70004029439981,0.28559813120297356,0.23416749480531213
118,10,104.57885419519981,0.28559813120297356,0.23416749480531213
119,10,105.45766809599981,0.28559813120297356,0.23416749480531213
120,10,106.3364819967998,0.28559813120297356,0.28304273195410606
121,10,107.2152958975998,0.28559813120297356,0.28304273195410606
122,10,108.0941097983998,0.28559813120297356,0.28304273195410606
123,10,108.9729236991998,0.28559813120297356,0.28304273195410606
124,10,109.8517375999998,0.28559813120297356,0.28304273195410606
125,10,110.73055150079979,0.28559813120297356,0.28304273195410606
126,10,111.60936540159979,0.28559813120297356,0.28304273195410606
127,10,112.48817930239979,0.28559813120297356,0.28304273195410606
128,10,113.36699320319978,0.28559813120297356,0.28304273195410606
129,10,114.24580710399978,0.28559813120297356,0.28304273195410606
130,10,115.12462100479978,0.4128389453170373,0.4128389453170373
131,10,116.00343490559978,0.4128389453170373,0.4128389453170373
132,10,116.88224880639977,0.4128389453170373,0.4128389453170373
133,10,117.76106270719977,0.4128389453170373,0.4128389453170373
134,10,118.63987660799977,0.4128389453170373,0.4128389453170373
135,10,119.51869050879976,0.4128389453170373,0.4128389453170373
136,10,120.39750440959976,0.4128389453170373,0.4128389453170373
137,10,121.27631831039976,0.4128389453170373,0.4128389453170373
138,10,122.15513221119976,0.4128389453170373,0.4128389453170373
139,10,123.03394611199975,0.4128389453170373,0.4128389453170373
140,10,123.91276001279975,0.423499348244131,0.423499348244131
141,10,124.79157391359975,0.423499348244131,0.423499348244131
142,10,125.67038781439975,0.423499348244131,0.423499348244131
143,10,126.54920171519974,0.423499348244131,0.423499348244131
144,10,127.42801561599974,0.423499348244131,0.423499348244131
145,10,128.30682951679975,0.423499348244131,0.423499348244131
146,10,129.18564341759975,0.423499348244131,0.423499348244131
147,10,130.06445731839975,0.423499348244131,0.423499348244131
148,10,130.94327121919974,0.423499348244131,0.423499348244131
149,10,131.82208511999974,0.46272085489720327,0.46272085489720327
# summary: median_lifetime=151.0, round_of_5th_death=None, round_of_10th_death=None, round_of_15th_death=None, survival_auc=1500, participation_frac=1.0, cum_energy_j=131.82208511999974, best_acc=0.46272085489720327, final_acc=0.46272085489720327
